name,link_product,price,odometer,transmissions,fuel_type,car_type,update_date,dealership
2011 Mitsubishi ASX XA MY12 2WD Grey 6 Speed Constant Variable Wagon,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2011-Mitsubishi-ASX/34084756,"$9,999","213,374 Kms",Constant Variable,Petrol - Unleaded,SUV,20251112,cheapcarco
2011 Mitsubishi ASX XA MY12 2WD Grey 6 Speed Constant Variable Wagon,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2011-Mitsubishi-ASX/34084756,"$9,999","213,374 Kms",Constant Variable,Petrol - Unleaded,SUV,20251112,cheapcarco
2011 Mitsubishi ASX XA MY12 2WD Grey 6 Speed Constant Variable Wagon,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2011-Mitsubishi-ASX/34084756,"$9,999","213,374 Kms",Constant Variable,Petrol - Unleaded,SUV,20251112,cheapcarco
2015 Mitsubishi ASX XB MY15 LS 2WD White 6 Speed Constant Variable Wagon,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2015-Mitsubishi-ASX/34066691,"$9,999","238,276 Kms",Constant Variable,Petrol - Unleaded,SUV,20251112,cheapcarco
2015 Mitsubishi ASX XB MY15 LS 2WD White 6 Speed Constant Variable Wagon,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2015-Mitsubishi-ASX/34066691,"$9,999","238,276 Kms",Constant Variable,Petrol - Unleaded,SUV,20251112,cheapcarco
2015 Mitsubishi ASX XB MY15 LS 2WD White 6 Speed Constant Variable Wagon,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2015-Mitsubishi-ASX/34066691,"$9,999","238,276 Kms",Constant Variable,Petrol - Unleaded,SUV,20251112,cheapcarco
2024 Mitsubishi ASX XD MY24 MR 2WD White 1 Speed Constant Variable Wagon,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2024-Mitsubishi-ASX/34076301,"$24,999","15,461 Kms",Constant Variable,Petrol - Unleaded,SUV,20251112,cheapcarco
2024 Mitsubishi ASX XD MY24 MR 2WD White 1 Speed Constant Variable Wagon,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2024-Mitsubishi-ASX/34076301,"$24,999","15,461 Kms",Constant Variable,Petrol - Unleaded,SUV,20251112,cheapcarco
2024 Mitsubishi ASX XD MY24 MR 2WD White 1 Speed Constant Variable Wagon,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2024-Mitsubishi-ASX/34076301,"$24,999","15,461 Kms",Constant Variable,Petrol - Unleaded,SUV,20251112,cheapcarco
2016 Holden Captiva CG MY16 LS 2WD Red 6 Speed Manual Wagon,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2016-Holden-Captiva/34043542,"$8,999","80,336 Kms",Manual,Petrol - Unleaded,SUV,20251112,cheapcarco
2016 Holden Captiva CG MY16 LS 2WD Red 6 Speed Manual Wagon,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2016-Holden-Captiva/34043542,"$8,999","80,336 Kms",Manual,Petrol - Unleaded,SUV,20251112,cheapcarco
2016 Holden Captiva CG MY16 LS 2WD Red 6 Speed Manual Wagon,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2016-Holden-Captiva/34043542,"$8,999","80,336 Kms",Manual,Petrol - Unleaded,SUV,20251112,cheapcarco
2016 Holden Captiva CG MY16 LTZ AWD Grey 6 Speed Sports Automatic Wagon,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2016-Holden-Captiva/34080602,"$9,999","148,772 Kms",Sports Automatic,Diesel,SUV,20251112,cheapcarco
2016 Holden Captiva CG MY16 LTZ AWD Grey 6 Speed Sports Automatic Wagon,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2016-Holden-Captiva/34080602,"$9,999","148,772 Kms",Sports Automatic,Diesel,SUV,20251112,cheapcarco
2016 Holden Captiva CG MY16 LTZ AWD Grey 6 Speed Sports Automatic Wagon,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2016-Holden-Captiva/34080602,"$9,999","148,772 Kms",Sports Automatic,Diesel,SUV,20251112,cheapcarco
2013 Holden Captiva CG Series II MY12 7 SX Gold 6 Speed Sports Automatic Wagon,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2013-Holden-Captiva/34075041,"$9,999","174,905 Kms",Sports Automatic,Diesel,SUV,20251112,cheapcarco
2013 Holden Captiva CG Series II MY12 7 SX Gold 6 Speed Sports Automatic Wagon,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2013-Holden-Captiva/34075041,"$9,999","174,905 Kms",Sports Automatic,Diesel,SUV,20251112,cheapcarco
2013 Holden Captiva CG Series II MY12 7 SX Gold 6 Speed Sports Automatic Wagon,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2013-Holden-Captiva/34075041,"$9,999","174,905 Kms",Sports Automatic,Diesel,SUV,20251112,cheapcarco
2010 Mitsubishi Challenger PB (KH) MY11 XLS Silver 5 Speed Sports Automatic Wagon,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2010-Mitsubishi-Challenger/34072075,"$10,999","290,147 Kms",Sports Automatic,Diesel,SUV,20251112,cheapcarco
2010 Mitsubishi Challenger PB (KH) MY11 XLS Silver 5 Speed Sports Automatic Wagon,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2010-Mitsubishi-Challenger/34072075,"$10,999","290,147 Kms",Sports Automatic,Diesel,SUV,20251112,cheapcarco
2010 Mitsubishi Challenger PB (KH) MY11 XLS Silver 5 Speed Sports Automatic Wagon,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2010-Mitsubishi-Challenger/34072075,"$10,999","290,147 Kms",Sports Automatic,Diesel,SUV,20251112,cheapcarco
2014 Jeep Compass MK MY14 Limited White 6 Speed Sports Automatic Wagon,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2014-Jeep-Compass/34095111,"$7,999","239,755 Kms",Sports Automatic,Petrol - Unleaded,SUV,20251112,cheapcarco
2014 Jeep Compass MK MY14 Limited White 6 Speed Sports Automatic Wagon,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2014-Jeep-Compass/34095111,"$7,999","239,755 Kms",Sports Automatic,Petrol - Unleaded,SUV,20251112,cheapcarco
2014 Jeep Compass MK MY14 Limited White 6 Speed Sports Automatic Wagon,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2014-Jeep-Compass/34095111,"$7,999","239,755 Kms",Sports Automatic,Petrol - Unleaded,SUV,20251112,cheapcarco
2015 Mazda CX-3 DK2W7A sTouring SKYACTIV-Drive Black 6 Speed Sports Automatic Wagon,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2015-Mazda-CX-3/34043537,"$12,999","233,287 Kms",Sports Automatic,Petrol - Unleaded,SUV,20251112,cheapcarco
2015 Mazda CX-3 DK2W7A sTouring SKYACTIV-Drive Black 6 Speed Sports Automatic Wagon,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2015-Mazda-CX-3/34043537,"$12,999","233,287 Kms",Sports Automatic,Petrol - Unleaded,SUV,20251112,cheapcarco
2015 Mazda CX-3 DK2W7A sTouring SKYACTIV-Drive Black 6 Speed Sports Automatic Wagon,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2015-Mazda-CX-3/34043537,"$12,999","233,287 Kms",Sports Automatic,Petrol - Unleaded,SUV,20251112,cheapcarco
2015 Mazda CX-3 DK4WSA Akari SKYACTIV-Drive i-ACTIV AWD White 6 Speed Sports Automatic Wagon,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2015-Mazda-CX-3/34069877,"$14,999","205,417 Kms",Sports Automatic,Diesel,SUV,20251112,cheapcarco
2015 Mazda CX-3 DK4WSA Akari SKYACTIV-Drive i-ACTIV AWD White 6 Speed Sports Automatic Wagon,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2015-Mazda-CX-3/34069877,"$14,999","205,417 Kms",Sports Automatic,Diesel,SUV,20251112,cheapcarco
2015 Mazda CX-3 DK4WSA Akari SKYACTIV-Drive i-ACTIV AWD White 6 Speed Sports Automatic Wagon,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2015-Mazda-CX-3/34069877,"$14,999","205,417 Kms",Sports Automatic,Diesel,SUV,20251112,cheapcarco
2011 Land Rover Discovery 4 Series 4 11MY SDV6 CommandShift SE White 6 Speed Sports Automatic Wagon,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2011-Land-Rover-Discovery-4/34027424,"$13,999","248,999 Kms",Sports Automatic,Diesel,SUV,20251112,cheapcarco
2011 Land Rover Discovery 4 Series 4 11MY SDV6 CommandShift SE White 6 Speed Sports Automatic Wagon,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2011-Land-Rover-Discovery-4/34027424,"$13,999","248,999 Kms",Sports Automatic,Diesel,SUV,20251112,cheapcarco
2011 Land Rover Discovery 4 Series 4 11MY SDV6 CommandShift SE White 6 Speed Sports Automatic Wagon,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2011-Land-Rover-Discovery-4/34027424,"$13,999","248,999 Kms",Sports Automatic,Diesel,SUV,20251112,cheapcarco
2012 Nissan Dualis J10 Series II MY2010 ST Hatch X-tronic 2WD Grey 6 Speed Constant Variable,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2012-Nissan-Dualis/34097527,"$8,999","171,868 Kms",Constant Variable,Petrol - Unleaded,SUV,20251112,cheapcarco
2012 Nissan Dualis J10 Series II MY2010 ST Hatch X-tronic 2WD Grey 6 Speed Constant Variable,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2012-Nissan-Dualis/34097527,"$8,999","171,868 Kms",Constant Variable,Petrol - Unleaded,SUV,20251112,cheapcarco
2012 Nissan Dualis J10 Series II MY2010 ST Hatch X-tronic 2WD Grey 6 Speed Constant Variable,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2012-Nissan-Dualis/34097527,"$8,999","171,868 Kms",Constant Variable,Petrol - Unleaded,SUV,20251112,cheapcarco
2012 Nissan Dualis J10 Series II MY2010 ST Hatch X-tronic 2WD Grey 6 Speed Constant Variable,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2012-Nissan-Dualis/34097527,"$8,999","171,868 Kms",Constant Variable,Petrol - Unleaded,SUV,20251112,cheapcarco
2012 Nissan Dualis J10 Series II MY2010 ST Hatch X-tronic 2WD Grey 6 Speed Constant Variable,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2012-Nissan-Dualis/34097527,"$8,999","171,868 Kms",Constant Variable,Petrol - Unleaded,SUV,20251112,cheapcarco
2012 Nissan Dualis J10 Series II MY2010 ST Hatch X-tronic 2WD Grey 6 Speed Constant Variable,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2012-Nissan-Dualis/34097527,"$8,999","171,868 Kms",Constant Variable,Petrol - Unleaded,SUV,20251112,cheapcarco
2012 Nissan Dualis J10 Series II MY2010 Ti X-tronic AWD Grey 6 Speed Constant Variable Hatchback,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2012-Nissan-Dualis/34084757,"$11,999","171,596 Kms",Constant Variable,Petrol - Unleaded,SUV,20251112,cheapcarco
2012 Nissan Dualis J10 Series II MY2010 Ti X-tronic AWD Grey 6 Speed Constant Variable Hatchback,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2012-Nissan-Dualis/34084757,"$11,999","171,596 Kms",Constant Variable,Petrol - Unleaded,SUV,20251112,cheapcarco
2012 Nissan Dualis J10 Series II MY2010 Ti X-tronic AWD Grey 6 Speed Constant Variable Hatchback,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2012-Nissan-Dualis/34084757,"$11,999","171,596 Kms",Constant Variable,Petrol - Unleaded,SUV,20251112,cheapcarco
