name,link_product,price,odometer,transmissions,fuel_type,car_type,update_date,dealership
2011 Volkswagen Amarok 2H MY12 TDI400 4Mot Highline Silver 6 Speed Manual Utility,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2011-Volkswagen-Amarok/34019016,"$16,999","205,514 Kms",Manual,Diesel,Ute,20251119,cheapcarco
2011 Volkswagen Amarok 2H MY12 TDI400 4Mot Highline Silver 6 Speed Manual Utility,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2011-Volkswagen-Amarok/34019016,"$16,999","205,514 Kms",Manual,Diesel,Ute,20251119,cheapcarco
2011 Volkswagen Amarok 2H MY12 TDI400 4Mot Highline Silver 6 Speed Manual Utility,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2011-Volkswagen-Amarok/34019016,"$16,999","205,514 Kms",Manual,Diesel,Ute,20251119,cheapcarco
2012 Volkswagen Amarok 2H MY12.5 TDI400 4Mot Trendline White 6 Speed Manual Cab Chassis,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2012-Volkswagen-Amarok/34120321,"$11,999","285,720 Kms",Manual,Diesel,Ute,20251119,cheapcarco
2012 Volkswagen Amarok 2H MY12.5 TDI400 4Mot Trendline White 6 Speed Manual Cab Chassis,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2012-Volkswagen-Amarok/34120321,"$11,999","285,720 Kms",Manual,Diesel,Ute,20251119,cheapcarco
2012 Volkswagen Amarok 2H MY12.5 TDI400 4Mot Trendline White 6 Speed Manual Cab Chassis,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2012-Volkswagen-Amarok/34120321,"$11,999","285,720 Kms",Manual,Diesel,Ute,20251119,cheapcarco
2013 Volkswagen Amarok 2H MY13 TDI400 4Mot White 6 Speed Manual Utility,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2013-Volkswagen-Amarok/34123704,"$14,999","285,299 Kms",Manual,Diesel,Ute,20251119,cheapcarco
2013 Volkswagen Amarok 2H MY13 TDI400 4Mot White 6 Speed Manual Utility,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2013-Volkswagen-Amarok/34123704,"$14,999","285,299 Kms",Manual,Diesel,Ute,20251119,cheapcarco
2013 Volkswagen Amarok 2H MY13 TDI400 4Mot White 6 Speed Manual Utility,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2013-Volkswagen-Amarok/34123704,"$14,999","285,299 Kms",Manual,Diesel,Ute,20251119,cheapcarco
2013 Volkswagen Amarok 2H MY13 TDI420 4Motion Perm Highline Grey 8 Speed Automatic Utility,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2013-Volkswagen-Amarok/34117651,"$14,999","232,212 Kms",Automatic,Diesel,Ute,20251119,cheapcarco
2013 Volkswagen Amarok 2H MY13 TDI420 4Motion Perm Highline Grey 8 Speed Automatic Utility,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2013-Volkswagen-Amarok/34117651,"$14,999","232,212 Kms",Automatic,Diesel,Ute,20251119,cheapcarco
2013 Volkswagen Amarok 2H MY13 TDI420 4Motion Perm Highline Grey 8 Speed Automatic Utility,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2013-Volkswagen-Amarok/34117651,"$14,999","232,212 Kms",Automatic,Diesel,Ute,20251119,cheapcarco
2016 Volkswagen Amarok 2H MY16 TDI420 4MOTION Perm Core White 8 Speed Automatic Utility,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2016-Volkswagen-Amarok/34066696,"$10,999","344,112 Kms",Automatic,Diesel,Ute,20251119,cheapcarco
2016 Volkswagen Amarok 2H MY16 TDI420 4MOTION Perm Core White 8 Speed Automatic Utility,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2016-Volkswagen-Amarok/34066696,"$10,999","344,112 Kms",Automatic,Diesel,Ute,20251119,cheapcarco
2016 Volkswagen Amarok 2H MY16 TDI420 4MOTION Perm Core White 8 Speed Automatic Utility,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2016-Volkswagen-Amarok/34066696,"$10,999","344,112 Kms",Automatic,Diesel,Ute,20251119,cheapcarco
