name,link_product,price,odometer,transmissions,fuel_type,car_type,update_date,dealership
2019 BMW 1 MY20,https://www.cars24.com.au/buy-used-bmw-1-car-18519133098432/,"$26,190",61k kms,Automatic,Petrol,Hatchback,20251108,cars24
2019 Volkswagen Golf MY19,https://www.cars24.com.au/buy-used-volkswagen-golf-car-19240737480384/,"$25,690",109k kms,Automatic,Petrol,Hatchback,20251108,cars24
2015 Volkswagen Polo MY15,https://www.cars24.com.au/buy-used-volkswagen-polo-car-18566072769024/,"$14,990",122k kms,Automatic,Petrol,Hatchback,20251108,cars24
2022 Ford Puma MY22,https://www.cars24.com.au/buy-used-ford-puma-car-18824554833600/,"$23,090",40k kms,Automatic,Petrol,Hatchback,20251108,cars24
,,,,,,Hatchback,20251108,cars24
2016 Volkswagen Golf MY17,https://www.cars24.com.au/buy-used-volkswagen-golf-car-19786853699264/,"$18,590",156k kms,Automatic,Petrol,Hatchback,20251108,cars24
2016 Toyota Corolla MY16,https://www.cars24.com.au/buy-used-toyota-corolla-car-19630613717120/,"$16,790",140k kms,Automatic,Petrol,Hatchback,20251108,cars24
,,,,,,Hatchback,20251108,cars24
2020 Kia Cerato MY20,https://www.cars24.com.au/buy-used-kia-cerato-car-18700042448192/,"$20,190",59k kms,Automatic,Petrol,Hatchback,20251108,cars24
2017 Hyundai i30 MY18,https://www.cars24.com.au/buy-used-hyundai-i30-car-19244276161088/,"$21,690",68k kms,Automatic,Petrol,Hatchback,20251108,cars24
2019 Toyota Corolla MY19,https://www.cars24.com.au/buy-used-toyota-corolla-car-19711212668736/,"$22,790",64k kms,Automatic,Petrol,Hatchback,20251108,cars24
2024 Mazda 3 MY24,https://www.cars24.com.au/buy-used-mazda-3-car-19888594290048/,"$30,090",9k kms,Automatic,Petrol,Hatchback,20251108,cars24
2023 MG Mg4 MY23,https://www.cars24.com.au/buy-used-mg-mg4-car-19561486096000/,"$28,090",21k kms,Automatic,Electric,Hatchback,20251108,cars24
2019 Toyota Corolla MY19,https://www.cars24.com.au/buy-used-toyota-corolla-car-19715137712128/,"$24,290",69k kms,Automatic,Hybrid,Hatchback,20251108,cars24
2023 Hyundai i30 MY23,https://www.cars24.com.au/buy-used-hyundai-i30-car-19390205194560/,"$33,390",19k kms,Automatic,Petrol,Hatchback,20251108,cars24
2019 Volkswagen Golf MY20,https://www.cars24.com.au/buy-used-volkswagen-golf-car-19414680310400/,"$17,390",89k kms,Automatic,Petrol,Hatchback,20251108,cars24
2022 Hyundai i30 MY22,https://www.cars24.com.au/buy-used-hyundai-i30-car-19561372344128/,"$33,790",21k kms,Automatic,Petrol,Hatchback,20251108,cars24
2022 MG Mg3 Auto MY22,https://www.cars24.com.au/buy-used-mg-mg3-auto-car-19368973321472/,"$15,490",10k kms,Automatic,Petrol,Hatchback,20251108,cars24
2020 Volkswagen Golf MY20,https://www.cars24.com.au/buy-used-volkswagen-golf-car-19631890359744/,"$26,190",62k kms,Automatic,Petrol,Hatchback,20251108,cars24
2017 Subaru Impreza MY17,https://www.cars24.com.au/buy-used-subaru-impreza-car-19110386401856/,"$18,590",92k kms,Automatic,Petrol,Hatchback,20251108,cars24
2019 Toyota Corolla MY19,https://www.cars24.com.au/buy-used-toyota-corolla-car-19179883896384/,"$21,390",72k kms,Automatic,Petrol,Hatchback,20251108,cars24
2021 Hyundai i30 MY22,https://www.cars24.com.au/buy-used-hyundai-i30-car-18511273944448/,"$21,395",70k kms,Manual,Petrol,Hatchback,20251108,cars24
