name,link_product,price,odometer,transmissions,fuel_type,car_type,update_date,dealership,year_made,brand
Dualis,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2013-Nissan-Dualis/34066697,11999,"200,001+",Automatic,Petrol,Hatchback,20251105,cheapcarco,2013,Nissan
Elantra,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2003-Hyundai-Elantra/34076069,6999,"200,001+",Automatic,Petrol,Hatchback,20251105,cheapcarco,2003,Hyundai
Hatch,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2017-Mini-Hatch/34030870,15999,"200,001+",Automatic,Petrol,Hatchback,20251105,cheapcarco,2017,Mini
i30,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2008-Hyundai-i30/34083074,6999,"200,001+",Manual,Diesel,Hatchback,20251105,cheapcarco,2008,Hyundai
i30,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2011-Hyundai-i30/34078556,8999,"200,001+",Automatic,Petrol,Hatchback,20251105,cheapcarco,2011,Hyundai
i30,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2018-Hyundai-i30/34023265,16999,"200,001+",Automatic,Petrol,Hatchback,20251105,cheapcarco,2018,Hyundai
i30,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2017-Hyundai-i30/34075251,17999,"160,001 - 180,000",Automatic,Petrol,Hatchback,20251105,cheapcarco,2017,Hyundai
Impreza,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2017-Subaru-Impreza/34012788,16999,"200,001+",Automatic,Petrol,Hatchback,20251105,cheapcarco,2017,Subaru
Juke,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2023-Nissan-Juke/34045711,23999,"200,001+",Automatic,Petrol,Hatchback,20251105,cheapcarco,2023,Nissan
Mirage,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2016-Mitsubishi-Mirage/34066690,9999,"200,001+",Manual,Petrol,Hatchback,20251105,cheapcarco,2016,Mitsubishi
Mirage,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2019-Mitsubishi-Mirage/34090142,14999,"200,001+",Automatic,Petrol,Hatchback,20251105,cheapcarco,2019,Mitsubishi
Pulsar,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2014-Nissan-Pulsar/34087725,10999,"60,001 - 80,000",Automatic,Petrol,Hatchback,20251105,cheapcarco,2014,Nissan
Swift,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2010-Suzuki-Swift/34068055,7999,"160,001 - 180,000",Automatic,Petrol,Hatchback,20251105,cheapcarco,2010,Suzuki
UP!,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2013-Volkswagen-UP/34011620,7999,"200,001+",Manual,Petrol,Hatchback,20251105,cheapcarco,2013,Volkswagen
XV,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2013-Subaru-XV/34002779,9999,"200,001+",Manual,Petrol,Hatchback,20251105,cheapcarco,2013,Subaru
Yaris,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2010-Toyota-Yaris/34072074,10999,"200,001+",Automatic,Petrol,Hatchback,20251105,cheapcarco,2010,Toyota
Accord,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2013-Honda-Accord/34066688,12999,"180,001 - 200,000",Automatic,Petrol,Sedan,20251105,cheapcarco,2013,Honda
Almera,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2013-Nissan-Almera/34087723,9999,"160,001 - 180,000",Automatic,Petrol,Sedan,20251105,cheapcarco,2013,Nissan
Aurion,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2008-Toyota-Aurion/34083077,9999,"200,001+",Automatic,Petrol,Sedan,20251105,cheapcarco,2008,Toyota
,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2010-Mercedes-Benz-C-Class/34078561,13999,"200,001+",Automatic,Petrol,Sedan,20251105,cheapcarco,2010,Mercedes
Calais,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2007-Holden-Calais/34088513,10999,"200,001+",Automatic,Petrol,Sedan,20251105,cheapcarco,2007,Holden
Camry,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2008-Toyota-Camry/34083170,11999,"100,001 - 120,000",Automatic,Petrol,Sedan,20251105,cheapcarco,2008,Toyota
Camry,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2016-Toyota-Camry/34087721,15999,"200,001+",Automatic,Petrol,Sedan,20251105,cheapcarco,2016,Toyota
Camry,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2014-Toyota-Camry/34057266,13999,"200,001+",Automatic,Petrol,Sedan,20251105,cheapcarco,2014,Toyota
Camry,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2011-Toyota-Camry/34066693,11999,"200,001+",Automatic,Petrol,Sedan,20251105,cheapcarco,2011,Toyota
Cerato,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2018-Kia-Cerato/34059472,15999,"200,001+",Automatic,Petrol,Sedan,20251105,cheapcarco,2018,Kia
Cerato,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2024-Kia-Cerato/34021305,24999,"200,001+",Automatic,Petrol,Sedan,20251105,cheapcarco,2024,Kia
Cerato,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2024-Kia-Cerato/34026941,24999,"120,001 - 140,000",Automatic,Petrol,Sedan,20251105,cheapcarco,2024,Kia
Cerato,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2017-Kia-Cerato/34060878,13999,"200,001+",Automatic,Petrol,Sedan,20251105,cheapcarco,2017,Kia
Civic,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2016-Honda-Civic/34075247,14999,"200,001+",Automatic,Petrol,Sedan,20251105,cheapcarco,2016,Honda
Commodore,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2011-Holden-Commodore/33976326,6999,"200,001+",Automatic,Petrol,Sedan,20251105,cheapcarco,2011,Holden
Commodore,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2009-Holden-Commodore/34066700,10999,"200,001+",Automatic,Petrol,Sedan,20251105,cheapcarco,2009,Holden
Commodore,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2015-Holden-Commodore/34040749,15999,"200,001+",Manual,Petrol,Sedan,20251105,cheapcarco,2015,Holden
Cruze,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2015-Holden-Cruze/33983852,7999,"200,001+",Automatic,Petrol,Sedan,20251105,cheapcarco,2015,Holden
Cruze,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2015-Holden-Cruze/34078560,9999,"160,001 - 180,000",Automatic,Petrol,Sedan,20251105,cheapcarco,2015,Holden
Elantra,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2015-Hyundai-Elantra/34043923,9999,"200,001+",Automatic,Petrol,Sedan,20251105,cheapcarco,2015,Hyundai
Impreza,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2016-Subaru-Impreza/34059466,11999,"200,001+",Manual,Petrol,Sedan,20251105,cheapcarco,2016,Subaru
ASX,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2011-Mitsubishi-ASX/34084756,9999,"180,001 - 200,000",Automatic,Petrol,SUV,20251105,cheapcarco,2011,Mitsubishi
ASX,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2015-Mitsubishi-ASX/34066691,9999,"160,001 - 180,000",Automatic,Petrol,SUV,20251105,cheapcarco,2015,Mitsubishi
ASX,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2024-Mitsubishi-ASX/34076301,24999,"200,001+",Automatic,Petrol,SUV,20251105,cheapcarco,2024,Mitsubishi
Captiva,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2016-Holden-Captiva/34080602,9999,"200,001+",Automatic,Diesel,SUV,20251105,cheapcarco,2016,Holden
Captiva,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2013-Holden-Captiva/34075041,9999,"200,001+",Automatic,Diesel,SUV,20251105,cheapcarco,2013,Holden
Challenger,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2010-Mitsubishi-Challenger/34072075,10999,"100,001 - 120,000",Automatic,Diesel,SUV,20251105,cheapcarco,2010,Mitsubishi
CR-V,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2013-Honda-CR-V/34040745,11999,"200,001+",Automatic,Petrol,SUV,20251105,cheapcarco,2013,Honda
CX-3,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2015-Mazda-CX-3/34043537,12999,"200,001+",Automatic,Petrol,SUV,20251105,cheapcarco,2015,Mazda
CX-30,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2020-Mazda-CX-30/34054982,20999,"200,001+",Automatic,Petrol,SUV,20251105,cheapcarco,2020,Mazda
CX-5,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2016-Mazda-CX-5/34090139,13999,"200,001+",Automatic,Diesel,SUV,20251105,cheapcarco,2016,Mazda
CX-5,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2012-Mazda-CX-5/34029814,11999,"200,001+",Automatic,Petrol,SUV,20251105,cheapcarco,2012,Mazda
CX-9,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2010-Mazda-CX-9/33997968,9999,"120,001 - 140,000",Automatic,Petrol,SUV,20251105,cheapcarco,2010,Mazda
ix35,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2015-Hyundai-ix35/34029811,17999,"160,001 - 180,000",Automatic,Petrol,SUV,20251105,cheapcarco,2015,Hyundai
Kluger,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2009-Toyota-Kluger/34051622,12999,"200,001+",Automatic,Petrol,SUV,20251105,cheapcarco,2009,Toyota
Kluger,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2014-Toyota-Kluger/34034885,12999,"200,001+",Automatic,Petrol,SUV,20251105,cheapcarco,2014,Toyota
Kuga,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2015-Ford-Kuga/34002773,10999,"140,001 - 160,000",Automatic,Petrol,SUV,20251105,cheapcarco,2015,Ford
Landcruiser,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2007-Toyota-Landcruiser/34063264,29999,"200,001+",Automatic,Petrol,SUV,20251105,cheapcarco,2007,Toyota
Landcruiser,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2008-Toyota-Landcruiser/33943254,26999,"200,001+",Automatic,Diesel,SUV,20251105,cheapcarco,2008,Toyota
Landcruiser,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2008-Toyota-Landcruiser-Prado/34057263,12999,"200,001+",Automatic,Petrol,SUV,20251105,cheapcarco,2008,Toyota
Landcruiser,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2011-Toyota-Landcruiser-Prado/33953012,14999,"200,001+",Automatic,Diesel,SUV,20251105,cheapcarco,2011,Toyota
Landcruiser,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2010-Toyota-Landcruiser-Prado/34057262,29999,"200,001+",Automatic,Diesel,SUV,20251105,cheapcarco,2010,Toyota
Outback,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2011-Subaru-Outback/34021042,10999,"200,001+",Manual,Diesel,SUV,20251105,cheapcarco,2011,Subaru
Outback,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2011-Subaru-Outback/34075248,9999,"200,001+",Automatic,Petrol,SUV,20251105,cheapcarco,2011,Subaru
Outback,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2015-Subaru-Outback/34080519,14999,"200,001+",Automatic,Diesel,SUV,20251105,cheapcarco,2015,Subaru
Outlander,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2008-Mitsubishi-Outlander/34088515,7999,"200,001+",Automatic,Petrol,SUV,20251105,cheapcarco,2008,Mitsubishi
Outlander,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2013-Mitsubishi-Outlander/34087715,10999,"200,001+",Manual,Petrol,SUV,20251105,cheapcarco,2013,Mitsubishi
Outlander,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2012-Mitsubishi-Outlander/34075246,11999,"200,001+",Automatic,Petrol,SUV,20251105,cheapcarco,2012,Mitsubishi
Outlander,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2014-Mitsubishi-Outlander/34090140,11999,"160,001 - 180,000",Automatic,Petrol,SUV,20251105,cheapcarco,2014,Mitsubishi
Pajero,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2007-Mitsubishi-Pajero/34040761,12999,"200,001+",Automatic,Diesel,SUV,20251105,cheapcarco,2007,Mitsubishi
Pajero,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2008-Mitsubishi-Pajero/34067486,10999,"200,001+",Automatic,Diesel,SUV,20251105,cheapcarco,2008,Mitsubishi
Pathfinder,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2011-Nissan-Pathfinder/34075249,13999,"180,001 - 200,000",Automatic,Diesel,SUV,20251105,cheapcarco,2011,Nissan
Pathfinder,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2014-Nissan-Pathfinder/34040759,12999,"140,001 - 160,000",Automatic,Petrol,SUV,20251105,cheapcarco,2014,Nissan
Pathfinder,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2018-Nissan-Pathfinder/34043373,16999,"160,001 - 180,000",Automatic,Petrol,SUV,20251105,cheapcarco,2018,Nissan
Pathfinder,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2016-Nissan-Pathfinder/34043544,19999,"60,001 - 80,000",Automatic,Petrol,SUV,20251105,cheapcarco,2016,Nissan
Patriot,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2014-Jeep-Patriot/34078562,12999,"80,001 - 100,000",Automatic,Petrol,SUV,20251105,cheapcarco,2014,Jeep
Q3,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2013-Audi-Q3/34080603,12999,"120,001 - 140,000",Automatic,Petrol,SUV,20251105,cheapcarco,2013,Audi
Q30,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2016-Infiniti-Q30/34076300,15999,"100,001 - 120,000",Automatic,Petrol,SUV,20251105,cheapcarco,2016,Infiniti
RAV4,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2008-Toyota-RAV4/34059477,9999,"160,001 - 180,000",Manual,Petrol,SUV,20251105,cheapcarco,2008,Toyota
RAV4,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2013-Toyota-RAV4/34063263,11999,"200,001+",Manual,Petrol,SUV,20251105,cheapcarco,2013,Toyota
RAV4,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2015-Toyota-RAV4/34043926,14999,"200,001+",Automatic,Petrol,SUV,20251105,cheapcarco,2015,Toyota
Santa,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2012-Hyundai-Santa-Fe/34090141,14999,"120,001 - 140,000",Automatic,Diesel,SUV,20251105,cheapcarco,2012,Hyundai
Sportage,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2016-Kia-Sportage/34060875,13999,"140,001 - 160,000",Automatic,Petrol,SUV,20251105,cheapcarco,2016,Kia
Sportage,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2018-Kia-Sportage/34002781,13999,"180,001 - 200,000",Automatic,Diesel,SUV,20251105,cheapcarco,2018,Kia
Tiguan,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2013-Volkswagen-Tiguan/34068054,11999,"100,001 - 120,000",Automatic,Petrol,SUV,20251105,cheapcarco,2013,Volkswagen
Tiguan,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2013-Volkswagen-Tiguan/34078559,11999,"160,001 - 180,000",Automatic,Petrol,SUV,20251105,cheapcarco,2013,Volkswagen
Trax,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2015-Holden-Trax/34022499,10999,"80,001 - 100,000",Automatic,Petrol,SUV,20251105,cheapcarco,2015,Holden
Tribute,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2006-Mazda-Tribute/34051621,11999,"80,001 - 100,000",Automatic,Petrol,SUV,20251105,cheapcarco,2006,Mazda
Tucson,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2019-Hyundai-Tucson/34051623,15999,"200,001+",Automatic,Petrol,SUV,20251105,cheapcarco,2019,Hyundai
Vitara,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2016-Suzuki-Vitara/34040741,14999,"200,001+",Automatic,Petrol,SUV,20251105,cheapcarco,2016,Suzuki
X-Trail,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2011-Nissan-X-Trail/34057267,11999,"120,001 - 140,000",Automatic,Petrol,SUV,20251105,cheapcarco,2011,Nissan
X-Trail,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2016-Nissan-X-Trail/34040757,13999,"160,001 - 180,000",Automatic,Petrol,SUV,20251105,cheapcarco,2016,Nissan
X5,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2015-BMW-X5/34051625,19999,"140,001 - 160,000",Automatic,Diesel,SUV,20251105,cheapcarco,2015,BMW
ZS,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2018-MG-ZS/34051626,14999,"140,001 - 160,000",Automatic,Petrol,SUV,20251105,cheapcarco,2018,MG
Amarok,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2011-Volkswagen-Amarok/34019016,16999,"180,001 - 200,000",Manual,Diesel,Ute,20251105,cheapcarco,2011,Volkswagen
Amarok,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2015-Volkswagen-Amarok/34054984,25999,"160,001 - 180,000",Manual,Diesel,Ute,20251105,cheapcarco,2015,Volkswagen
Amarok,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2016-Volkswagen-Amarok/34066696,11999,"200,001+",Automatic,Diesel,Ute,20251105,cheapcarco,2016,Volkswagen
Amarok,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2018-Volkswagen-Amarok/34047905,16999,"200,001+",Automatic,Diesel,Ute,20251105,cheapcarco,2018,Volkswagen
BT-50,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2017-Mazda-BT-50/34071888,19999,"200,001+",Manual,Diesel,Ute,20251105,cheapcarco,2017,Mazda
Colorado,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2011-Holden-Colorado/34073289,13999,"100,001 - 120,000",Manual,Diesel,Ute,20251105,cheapcarco,2011,Holden
Colorado,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2012-Holden-Colorado/34059469,16999,"200,001+",Automatic,Diesel,Ute,20251105,cheapcarco,2012,Holden
Colorado,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2018-Holden-Colorado/34080600,18999,"200,001+",Automatic,Diesel,Ute,20251105,cheapcarco,2018,Holden
Falcon,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2011-Ford-Falcon/34087724,10999,"200,001+",Automatic,Petrol,Ute,20251105,cheapcarco,2011,Ford
Hilux,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2017-Toyota-Hilux/34045515,19999,"200,001+",Automatic,Diesel,Ute,20251105,cheapcarco,2017,Toyota
Hilux,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2003-Toyota-Hilux/34075250,9999,"200,001+",Manual,Petrol,Ute,20251105,cheapcarco,2003,Toyota
Hilux,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2016-Toyota-Hilux/34072076,24999,"120,001 - 140,000",Automatic,Petrol,Ute,20251105,cheapcarco,2016,Toyota
Hilux,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2008-Toyota-Hilux/33964240,6999,"200,001+",Manual,Petrol,Ute,20251105,cheapcarco,2008,Toyota
Hilux,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2012-Toyota-Hilux/34024020,9999,"200,001+",Manual,Petrol,Ute,20251105,cheapcarco,2012,Toyota
Navara,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2013-Nissan-Navara/34054980,14999,"200,001+",Automatic,Diesel,Ute,20251105,cheapcarco,2013,Nissan
Ranger,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2014-Ford-Ranger/34069873,15999,"200,001+",Automatic,Diesel,Ute,20251105,cheapcarco,2014,Ford
Ranger,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2012-Ford-Ranger/34047904,17999,"200,001+",Manual,Diesel,Ute,20251105,cheapcarco,2012,Ford
Ranger,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2012-Ford-Ranger/34046739,15999,"200,001+",Manual,Diesel,Ute,20251105,cheapcarco,2012,Ford
Triton,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2013-Mitsubishi-Triton/34069882,12999,"160,001 - 180,000",Manual,Diesel,Ute,20251105,cheapcarco,2013,Mitsubishi
Triton,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2013-Mitsubishi-Triton/34046741,17999,"200,001+",Manual,Diesel,Ute,20251105,cheapcarco,2013,Mitsubishi
Triton,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2017-Mitsubishi-Triton/34040747,19999,"200,001+",Automatic,Diesel,Ute,20251105,cheapcarco,2017,Mitsubishi
Wall,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2011-Great-Wall-V240/34083075,7999,"200,001+",Manual,Petrol,Ute,20251105,cheapcarco,2011,Great
HiAce,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2006-Toyota-HiAce/33977010,9999,"180,001 - 200,000",Manual,Diesel,Van,20251105,cheapcarco,2006,Toyota
6,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2014-Mazda-6/34088514,10999,"180,001 - 200,000",Automatic,Diesel,Wagon,20251105,cheapcarco,2014,Mazda
6,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2015-Mazda-6/34046740,14999,"160,001 - 180,000",Automatic,Petrol,Wagon,20251105,cheapcarco,2015,Mazda
C4,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2017-Citroen-C4/34019801,13999,"100,001 - 120,000",Automatic,Petrol,Wagon,20251105,cheapcarco,2017,Citroen
Rover,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2011-Land-Rover-Discovery-4/34027424,14999,"200,001+",Automatic,Diesel,Wagon,20251105,cheapcarco,2011,Land
Eclipse,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2018-Mitsubishi-Eclipse-Cross/34046736,14999,"200,001+",Automatic,Petrol,Wagon,20251105,cheapcarco,2018,Mitsubishi
Forester,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2008-Subaru-Forester/34083076,9999,"200,001+",Automatic,Petrol,Wagon,20251105,cheapcarco,2008,Subaru
Forester,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2014-Subaru-Forester/34073288,13999,"160,001 - 180,000",Automatic,Petrol,Wagon,20251105,cheapcarco,2014,Subaru
Grand,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2011-Kia-Grand-Carnival/34038270,8999,"200,001+",Automatic,Petrol,Wagon,20251105,cheapcarco,2011,Kia
Grand,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2014-Jeep-Grand-Cherokee/34011623,12999,"200,001+",Automatic,Diesel,Wagon,20251105,cheapcarco,2014,Jeep
Grand,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2012-Suzuki-Grand-Vitara/34043545,11999,"200,001+",Automatic,Petrol,Wagon,20251105,cheapcarco,2012,Suzuki
HR-V,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2015-Honda-HR-V/34080601,12999,"200,001+",Automatic,Petrol,Wagon,20251105,cheapcarco,2015,Honda
HS,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2019-MG-HS/34059474,17999,"60,001 - 80,000",Automatic,Petrol,Wagon,20251105,cheapcarco,2019,MG
i30,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2011-Hyundai-i30/33980741,8999,"160,001 - 180,000",Automatic,Petrol,Wagon,20251105,cheapcarco,2011,Hyundai
ix35,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2010-Hyundai-ix35/34066695,8999,"200,001+",Automatic,Diesel,Wagon,20251105,cheapcarco,2010,Hyundai
ix35,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2012-Hyundai-ix35/33998404,8999,"200,001+",Automatic,Petrol,Wagon,20251105,cheapcarco,2012,Hyundai
Odyssey,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2012-Honda-Odyssey/34022490,9999,"200,001+",Automatic,Petrol,Wagon,20251105,cheapcarco,2012,Honda
