name,link_product,price,odometer,transmissions,fuel_type,car_type,update_date,dealership
2022 Toyota Corolla MY22,https://www.cars24.com.au/buy-used-toyota-corolla-car-19414061518912/,"$26,590",57k kms,Automatic,Hybrid,Hatchback,20251110,cars24
2019 Toyota Corolla MY19,https://www.cars24.com.au/buy-used-toyota-corolla-car-19715137712128/,"$24,290",69k kms,Automatic,Hybrid,Hatchback,20251110,cars24
2023 Mazda 3 MY23,https://www.cars24.com.au/buy-used-mazda-3-car-19889932666304/,"$31,590",11k kms,Automatic,Petrol,Hatchback,20251110,cars24
2016 Toyota Corolla MY16,https://www.cars24.com.au/buy-used-toyota-corolla-car-19630613717120/,"$16,790",140k kms,Automatic,Petrol,Hatchback,20251110,cars24
,,,,,,Hatchback,20251110,cars24
2022 Toyota Yaris MY22,https://www.cars24.com.au/buy-used-toyota-yaris-car-19324339417152/,"$23,490",61k kms,Automatic,Petrol,Hatchback,20251110,cars24
2016 Volkswagen Golf MY17,https://www.cars24.com.au/buy-used-volkswagen-golf-car-19786853699264/,"$18,590",156k kms,Automatic,Petrol,Hatchback,20251110,cars24
,,,,,,Hatchback,20251110,cars24
2016 Hyundai i30 MY17,https://www.cars24.com.au/buy-used-hyundai-i30-car-19869711860224/,"$13,890",121k kms,Automatic,Diesel,Hatchback,20251110,cars24
2024 Mazda 3 MY24,https://www.cars24.com.au/buy-used-mazda-3-car-19888594290048/,"$30,090",9k kms,Automatic,Petrol,Hatchback,20251110,cars24
2020 Kia Cerato MY20,https://www.cars24.com.au/buy-used-kia-cerato-car-18700042448192/,"$20,190",59k kms,Automatic,Petrol,Hatchback,20251110,cars24
2019 BMW 1 MY20,https://www.cars24.com.au/buy-used-bmw-1-car-18519133098432/,"$26,190",61k kms,Automatic,Petrol,Hatchback,20251110,cars24
2021 Hyundai i30 MY22,https://www.cars24.com.au/buy-used-hyundai-i30-car-18511273944448/,"$21,195",70k kms,Manual,Petrol,Hatchback,20251110,cars24
2015 Volkswagen Golf MY16,https://www.cars24.com.au/buy-used-volkswagen-golf-car-18791250270272/,"$20,490",101k kms,Automatic,Petrol,Hatchback,20251110,cars24
2017 Subaru Impreza MY17,https://www.cars24.com.au/buy-used-subaru-impreza-car-19110386401856/,"$18,590",92k kms,Automatic,Petrol,Hatchback,20251110,cars24
2023 Hyundai i30 MY23,https://www.cars24.com.au/buy-used-hyundai-i30-car-19390205194560/,"$33,390",19k kms,Automatic,Petrol,Hatchback,20251110,cars24
2022 Ford Puma MY22,https://www.cars24.com.au/buy-used-ford-puma-car-18824554833600/,"$23,090",40k kms,Automatic,Petrol,Hatchback,20251110,cars24
2019 Volkswagen Golf MY20,https://www.cars24.com.au/buy-used-volkswagen-golf-car-19414680310400/,"$17,390",89k kms,Automatic,Petrol,Hatchback,20251110,cars24
2022 MG Mg3 Auto MY22,https://www.cars24.com.au/buy-used-mg-mg3-auto-car-19368973321472/,"$15,490",10k kms,Automatic,Petrol,Hatchback,20251110,cars24
