name,link_product,price,odometer,transmissions,fuel_type,car_type,update_date,dealership
2015 Mazda 2 DJ2HAA Genki SKYACTIV-Drive Blue 6 Speed Sports Automatic Hatchback,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2015-Mazda-2/34043925,"$14,999","128,819 Kms",Sports Automatic,Petrol - Unleaded,Hatchback,20251110,cheapcarco
2015 Mazda 2 DJ2HAA Genki SKYACTIV-Drive Blue 6 Speed Sports Automatic Hatchback,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2015-Mazda-2/34043925,"$14,999","128,819 Kms",Sports Automatic,Petrol - Unleaded,Hatchback,20251110,cheapcarco
2015 Mazda 2 DJ2HAA Genki SKYACTIV-Drive Blue 6 Speed Sports Automatic Hatchback,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2015-Mazda-2/34043925,"$14,999","128,819 Kms",Sports Automatic,Petrol - Unleaded,Hatchback,20251110,cheapcarco
2016 Holden Barina TM MY16 R Silver 6 Speed Automatic Hatchback,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2016-Holden-Barina/34019800,"$9,999","129,714 Kms",Automatic,Petrol - Unleaded,Hatchback,20251110,cheapcarco
2016 Holden Barina TM MY16 R Silver 6 Speed Automatic Hatchback,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2016-Holden-Barina/34019800,"$9,999","129,714 Kms",Automatic,Petrol - Unleaded,Hatchback,20251110,cheapcarco
2016 Holden Barina TM MY16 R Silver 6 Speed Automatic Hatchback,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2016-Holden-Barina/34019800,"$9,999","129,714 Kms",Automatic,Petrol - Unleaded,Hatchback,20251110,cheapcarco
2015 Holden Barina TM MY16 X Black 5 Speed Manual Hatchback,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2015-Holden-Barina/34043538,"$8,999","125,431 Kms",Manual,Petrol - Unleaded,Hatchback,20251110,cheapcarco
2015 Holden Barina TM MY16 X Black 5 Speed Manual Hatchback,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2015-Holden-Barina/34043538,"$8,999","125,431 Kms",Manual,Petrol - Unleaded,Hatchback,20251110,cheapcarco
2015 Holden Barina TM MY16 X Black 5 Speed Manual Hatchback,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2015-Holden-Barina/34043538,"$8,999","125,431 Kms",Manual,Petrol - Unleaded,Hatchback,20251110,cheapcarco
2017 Holden Barina TM MY18 LS Grey 6 Speed Automatic Hatchback,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2017-Holden-Barina/34043374,"$11,999","87,525 Kms",Automatic,Petrol - Unleaded,Hatchback,20251110,cheapcarco
2017 Holden Barina TM MY18 LS Grey 6 Speed Automatic Hatchback,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2017-Holden-Barina/34043374,"$11,999","87,525 Kms",Automatic,Petrol - Unleaded,Hatchback,20251110,cheapcarco
2017 Holden Barina TM MY18 LS Grey 6 Speed Automatic Hatchback,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2017-Holden-Barina/34043374,"$11,999","87,525 Kms",Automatic,Petrol - Unleaded,Hatchback,20251110,cheapcarco
2012 Honda Civic 9th Gen VTi-S Silver 5 Speed Sports Automatic Hatchback,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2012-Honda-Civic/34087720,"$11,999","119,075 Kms",Sports Automatic,Petrol - Premium ULP,Hatchback,20251110,cheapcarco
2012 Honda Civic 9th Gen VTi-S Silver 5 Speed Sports Automatic Hatchback,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2012-Honda-Civic/34087720,"$11,999","119,075 Kms",Sports Automatic,Petrol - Premium ULP,Hatchback,20251110,cheapcarco
2012 Honda Civic 9th Gen VTi-S Silver 5 Speed Sports Automatic Hatchback,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2012-Honda-Civic/34087720,"$11,999","119,075 Kms",Sports Automatic,Petrol - Premium ULP,Hatchback,20251110,cheapcarco
